,key,district_id,structure_type_id,land_use_id,area_size
21219,1400837011000100,8,18,50,16195.71
21220,1400837011000200,8,10,10,13737.59
21221,1400837001000100,8,18,50,15520.58
21222,1400837001000200,8,18,130,6880.47
21223,1400816251000100,8,17,50,10127.91
21224,1400816251000300,8,6,10,15425.21
21225,1400816251000200,8,17,50,19963.66
21226,1400826241000100,8,17,50,44559.45
21227,1501226031000000,9,16,40,3731.52
21228,1400826091000000,8,12,10,23708.46
21229,2000950091001000,12,18,121,11151.52
21230,1400826141000000,8,5,10,16299.21
21231,2301896051000600,10,15,60,40479.95
21232,1400826181000000,8,10,10,31882.21
21233,1400826191000000,8,5,10,3113.44
21234,1400829011000000,8,17,80,1442.36
21235,1400816271000000,8,17,50,3031.67
21236,1400816281000100,8,18,100,4514.12
21237,1601446061000100,9,18,100,38487.63
21238,1601299061000000,9,17,80,12792.86
21239,1601446081000000,9,18,100,21129.39
21240,2000891971003400,12,18,100,28552.86
21241,2301936361000000,10,6,10,22269.58
21242,1601446071000000,9,18,100,68720.04
21243,1501257131000000,9,15,40,23983.81
21244,2301896051000200,10,18,50,55825.84
21245,2301896051000400,10,18,121,88151.94
21246,1501260891000000,9,8,10,3805.12
21247,2301896051000700,10,18,121,35771.79
21248,2301926151000000,10,10,10,21995.0
21249,1300706381000200,7,3,10,11198.48
21250,2301926141000000,10,10,10,28121.53
21251,2301926101000000,10,10,10,3183.85
21252,2301926111000000,10,10,10,24598.24
21253,2301926121000000,10,10,10,3617.03
21254,2301956351000000,10,18,130,4629.3
21255,2301956341000000,10,18,130,3985.55
21256,2301926171000000,10,10,10,9930.45
21257,2201766141000200,11,10,10,7473.64
21258,2201766131000000,11,10,10,6005.73
21259,2201766121000000,11,10,10,9986.26
21260,1901636031000200,3,10,10,21810.06
21261,2201766111000000,11,10,10,7268.36
21262,101040381000200,1,8,10,8001.26
21263,101019011000000,1,17,80,3630.62
21264,1000520041004000,6,18,173,5455.76
21265,101029031000000,1,17,80,6494.91
21266,1801531131000000,3,8,21,17669.81
21267,401086011000000,3,17,50,9944.78
21268,1801569021000000,3,17,80,24403.16
21269,2000892001000000,12,17,50,77128.18
21270,2000891971003200,12,17,80,425.62
21271,2000891971003300,12,18,100,1295.54
21272,2201770791000000,11,15,40,3597.38
21273,1501270391000000,9,10,10,11008.72
21274,1801540291000000,3,17,50,9190.15
21275,700259181000000,4,17,80,2791.12
21276,1801579041000000,3,17,80,6114.77
21277,1801570471000000,3,18,173,20559.36
21278,2201746091000000,11,10,10,11345.2
21279,1901600021000000,3,15,40,9692.14
21280,700255091000000,4,17,80,25973.73
21281,2000970861000100,12,16,40,35984.17
21282,1100615011000000,7,18,173,2923.61
21283,1400826021000000,8,10,10,16146.86
21284,1300743001000000,7,10,10,21973.2
21285,1901666151000000,3,10,10,4814.74
21286,1701452001000000,11,10,10,15504.19
21287,900471061001700,4,18,100,72642.57
21288,1000520161000600,6,18,130,2205.06
21289,1601348011000000,9,0,110,467923.81
21290,1501270381000000,9,10,10,44011.1
21291,1501270491000000,9,18,130,2492.47
21292,1601340081000000,9,18,50,10903.24
21293,1601410181001200,9,18,100,130269.62
21294,1901666161000000,3,10,10,9903.49
21295,1601378021000000,9,0,110,386656.06
21296,1601410221000800,9,18,100,6964.28
21297,2000892241002500,12,18,100,37048.77
21298,101036361000000,1,17,50,2178.8
21299,1601410221000400,9,18,100,17006.95
21300,1601410221000500,9,18,100,174547.69
21301,700246021000000,4,18,130,4027.49
21302,1601410221000600,9,18,100,134708.3
21303,2000930991000000,12,10,10,22076.84
21304,2201746221000000,11,18,172,302.23
21305,1601410181001700,9,18,100,100779.16
21306,1601410221001300,9,18,100,10152.66
21307,1701456061000000,11,10,10,2988.24
21308,1601430641000300,9,8,10,13324.23
21309,1601410221000700,9,18,100,105026.28
21310,1601410221000900,9,18,100,17836.18
21311,200056071000100,1,8,10,13237.51
21312,800396011000000,5,10,10,3602.13
21313,1601410181001800,9,18,100,149535.37
21314,1601410221001000,9,18,100,18184.36
21315,1901636031000100,3,10,70,18079.48
21316,1601410221001100,9,18,100,13745.13
21317,1601410221001200,9,18,100,22792.87
21318,1601410181001100,9,18,100,147386.27
21319,1601378031000000,9,0,110,689760.04
21320,1501270451000000,9,10,10,12333.08
21321,1200640011000100,6,18,100,23922.75
21322,2301920321000100,10,18,121,24082.28
21323,2301940211000000,10,17,50,15556.13
21324,2201791001000200,11,17,50,15956.17
21325,2000970861000200,12,15,40,39430.79
21326,900471091001700,4,18,100,5540.7
21327,1901636031000300,3,10,10,16578.17
21328,2301936201000000,10,18,171,4212.78
21329,1601376071000600,9,18,100,84879.82
21330,1601376071002600,9,18,100,7680.61
21331,1801560591000000,3,18,122,23351.08
21332,1801580101000000,3,18,122,155815.82
21333,700256831000900,4,18,100,103219.59
21334,700256841000100,4,15,60,15136.53
21335,1901636031000500,3,10,10,15948.38
21336,1501260241000000,9,18,50,7452.27
21337,700256841002100,4,18,100,19958.69
21338,700256841002200,4,18,100,33108.44
21339,2201746181000000,11,18,172,9668.17
21340,300106021000200,1,17,50,78804.57
21341,2301946321000000,10,18,130,15768.74
21342,700256841002300,4,17,50,34730.61
21343,1701456051000000,11,10,10,11745.17
21344,1901636031000600,3,18,172,68842.45
21345,1901636031000700,3,18,172,11383.35
21346,2201746191000000,11,18,172,2225.9
21347,2301946311000000,10,18,130,13639.32
21348,700246011000000,4,18,130,67310.23
21349,300106011000000,1,18,173,5103.43
21350,300106021000300,1,18,130,19514.98
21351,1601446091000000,9,17,80,749.69
21352,800370021000100,5,10,10,21942.25
21353,1601316001000000,9,10,10,6349.34
21354,2201756051000000,11,6,10,7716.6
21355,1701456141000000,11,10,10,8383.03
21356,2201750031000000,11,6,10,35317.05
21357,2101886431000000,10,16,40,26947.64
21358,101036321000000,1,17,50,2555.5
21359,1300699151000000,7,17,80,10117.65
21360,1300699161000000,7,17,80,3109.09
21361,1300699171000000,7,17,80,4515.36
21362,2301946291000000,10,18,130,22451.48
21363,2000899311000000,12,17,80,11638.18
21364,2000869031000000,12,17,80,7131.07
21365,401126231000000,3,10,10,11917.81
21366,700239031000000,4,17,80,2976.26
21367,2201746111000000,11,18,172,5407.91
21368,700239011000000,4,17,80,3991.92
21369,2301906091000000,10,10,10,20910.41
21370,2201746141000000,11,10,10,7865.17
21371,2201746061000000,11,18,173,3554.56
21372,2201746131000000,11,10,10,8875.27
21373,800372391000400,5,18,100,134716.94
21374,2201746041000100,11,18,130,8487.04
21375,2201746151000000,11,18,172,11205.18
21376,2201746161000000,11,10,10,6516.9
21377,1801576501000000,3,10,10,10032.43
21378,2201730371001300,11,18,121,16594.56
21379,2201746201000000,11,10,10,2393.11
21380,2201746071000000,11,18,173,22589.36
21381,2201746041000500,11,18,172,20325.58
21382,2301896051000300,10,18,130,205093.23
21383,2201746051000000,11,18,173,7866.06
21384,2201746101000000,11,8,10,17877.31
21385,2201746121000000,11,18,172,5473.08
21386,1701452051000000,11,10,10,11639.96
21387,2201746171000000,11,10,10,6984.43
21388,900445031000000,4,17,80,6470.05
21389,2301916021000100,10,18,160,27428.55
21390,1501230211000000,9,10,10,4791.41
21391,2301916021000200,10,18,160,384171.83
21392,101036311000000,1,8,10,1959.36
21393,2101876071000100,10,16,40,40954.78
21394,2301936371000000,10,17,80,6040.73
21395,1400830191000400,8,15,60,7054.35
21396,501176091000000,2,16,40,19685.68
21397,2301936381000000,10,14,30,16604.43
21398,700256041000000,4,17,50,85042.64
21399,700256051000100,4,18,50,21387.94
21400,700256051000200,4,12,10,6654.4
21401,700256061000000,4,17,50,3491.43
21402,700255081000000,4,17,80,6712.41
21403,200019051000000,1,15,40,27881.68
21404,101036301000000,1,17,50,7202.81
21405,101036331000000,1,16,40,981.41
21406,501170461000100,2,18,130,6953.53
21407,800286021000000,5,18,173,11061.88
21408,501176151000200,2,16,40,31699.27
21409,501176151000300,2,18,140,7985.94
21410,501176111000000,2,17,50,50250.68
21411,501176131000000,2,16,40,7653.23
21412,501176141000000,2,15,60,44201.9
21413,501176181000000,2,16,40,2165.83
21414,501176191000000,2,16,40,5428.33
21415,2201740111000000,11,13,21,10760.48
21416,800286271000000,5,8,10,14699.46
21417,1701490241000000,11,17,50,11194.99
21418,2101820201000500,10,6,10,36370.26
21419,600151371000100,2,17,50,11981.66
21420,101059011000200,1,17,80,2475.14
21421,101059011000100,1,17,80,5498.39
21422,1000529401000300,6,17,80,1292.49
21423,600151371000200,2,18,130,145561.27
21424,2000966341000900,12,17,50,11816.43
21425,900449011000100,4,17,80,1835.12
21426,1100581891000000,7,18,130,22153.89
21427,501146031000000,2,6,10,22364.35
21428,2201746211000000,11,18,172,961.52
21429,2201746231000000,11,18,172,285.8
21430,600179001000000,2,17,80,10164.26
21431,300079001000100,1,17,80,71844.79
21432,200039071000100,1,17,80,15236.42
21433,600179021000600,2,8,21,16056.2
21434,200039071000200,1,17,80,3116.56
21435,300089091000300,1,17,80,1291.59
21436,200039081000100,1,17,80,9884.97
21437,200039081000300,1,17,80,2634.53
21438,300089021000100,1,17,80,20435.06
21439,300089021000200,1,17,80,5695.47
21440,300089091000100,1,17,80,7440.64
21441,101019041000100,1,17,80,2750.44
21442,101019041000200,1,17,80,8461.21
21443,401069011000300,3,17,80,1884.9
21444,600179021000200,2,18,160,44497.29
21445,600179021000500,2,17,80,17307.49
21446,501159011000400,2,15,40,37640.28
21447,1000529041000300,6,17,80,6195.01
21448,401069011000100,3,17,80,30668.59
21449,1901610501000000,3,8,10,4047.1
21450,1801576321001100,3,10,10,11213.91
21451,401069021000100,3,17,80,35404.06
21452,800286551000100,5,18,130,9350.54
21453,401069021000300,3,17,80,3057.42
21454,401079011000100,3,15,40,16772.49
21455,1801569041000200,3,17,80,5401.29
21456,1801569041000300,3,17,80,19633.05
21457,1901609021000600,3,17,80,2021.0
21458,1901609031000600,3,17,80,3833.43
21459,700249111000800,4,17,80,11817.23
21460,401079011000300,3,17,80,33623.17
21461,401089011000400,3,17,80,2796.4
21462,401099011000200,3,17,80,27703.46
21463,401099011000300,3,17,80,24272.0
21464,401099011000400,3,17,80,6382.1
21465,1801569041000100,3,17,80,32762.88
21466,700209021000100,4,17,80,36024.46
21467,700209021000400,4,17,80,9529.9
21468,1601380901000200,9,18,100,8172.19
21469,700229071000100,4,17,80,5765.94
21470,1501257351000000,9,10,10,5760.06
21471,700249111000900,4,17,80,8849.0
21472,700249141000100,4,17,80,6843.38
21473,700249141000200,4,17,80,3085.05
21474,700249171000100,4,17,80,8047.46
21475,700249171000200,4,17,80,26843.24
21476,800286561000000,5,8,10,13159.68
21477,700249171000400,4,17,80,5144.12
21478,700249171000500,4,17,80,22994.26
21479,700249191000200,4,17,80,5561.64
21480,700259201000100,4,17,80,35904.49
21481,700259201000200,4,17,80,5555.39
21482,700259221000500,4,15,40,10756.47
21483,700259221000700,4,17,80,31241.52
21484,900419071000200,4,17,80,4724.15
21485,700259411000200,4,17,80,8531.81
21486,700259411000300,4,17,80,3838.37
21487,900409081000100,4,17,80,5170.99
21488,900409081000200,4,17,80,26155.98
21489,800319011000700,5,17,80,4736.4
21490,800379131000400,5,10,70,12534.52
21491,900409081000500,4,18,173,13043.6
21492,900409101000600,4,18,160,8930.42
21493,900419071000100,4,17,80,25025.31
21494,900449011000200,4,17,80,7311.25
21495,900449041000100,4,17,80,9071.35
21496,900449041000200,4,17,80,2613.85
21497,900489131000600,4,15,40,11353.45
21498,800279271000100,5,17,80,8281.56
21499,800279271000200,5,17,80,25394.46
21500,800279271000300,5,17,80,21384.4
21501,1300743011000600,7,18,100,122818.14
21502,800309031000100,5,17,80,26917.79
21503,800309031000300,5,17,80,7604.68
21504,800379131000500,5,17,80,16187.4
21505,1000499351000700,6,17,80,8572.06
21506,1300729101000600,7,17,80,2914.98
21507,2000939131000200,12,8,10,25563.05
21508,1000499441000100,6,17,80,11618.23
21509,1000509291000100,6,17,80,7724.99
21510,1000509291000200,6,17,80,4648.81
21511,1000519201000100,6,17,80,15498.91
21512,1000519201000200,6,17,80,4427.47
21513,1000519211000200,6,17,80,10386.78
21514,1200649061000200,6,14,30,18360.18
21515,1000519211000300,6,17,80,3527.79
21516,1000529041000600,6,17,80,5056.31
21517,1000539081000500,6,10,10,10101.28
21518,1200649071000300,6,18,160,12737.72
21519,1000519221000100,6,17,80,10267.17
21520,1000519221000200,6,17,80,2733.84
21521,1000519241000100,6,17,80,2482.01
21522,1000519241000200,6,17,80,8143.45
21523,1000539081000100,6,17,80,48237.45
21524,401126221000100,3,18,130,46876.02
21525,1000529041000100,6,17,80,47816.77
21526,1701466141000000,11,10,10,11117.19
21527,1200639021000200,6,17,80,4786.36
21528,1000529401000100,6,17,80,25464.21
21529,1000539081000400,6,17,80,16067.42
21530,1000539101000100,6,17,80,81893.2
21531,1000539101000200,6,18,100,39604.85
21532,1200649071000400,6,17,80,4324.68
21533,1200639021000100,6,17,80,21725.09
21534,1200649061000300,6,16,40,4652.21
21535,800286581000000,5,8,10,13134.4
21536,2301939021000200,10,17,80,1904.42
21537,1200649071000100,6,17,80,47165.08
21538,1200649071000200,6,18,100,10903.37
21539,1200640021000100,6,18,100,20742.8
21540,1200640011000200,6,18,173,27084.49
21541,1200669191000200,6,17,80,8508.88
21542,1200640021000200,6,17,80,83290.05
21543,1200640021000400,6,10,70,12564.14
21544,1200640021000300,6,17,80,9647.57
21545,1200669161000300,6,17,80,3801.38
21546,1100579111000100,7,17,80,6436.87
21547,1200669191000100,6,17,80,52524.56
21548,1200669191000300,6,17,80,4928.67
21549,1200679001000000,6,17,80,20833.57
21550,1200679011000200,6,17,80,5549.63
21551,1200679051000100,6,17,80,15532.36
21552,1601416051000400,9,18,100,63528.12
21553,1100579111000300,7,17,80,14934.37
21554,1200679051000200,6,15,40,20543.08
21555,1601406011000000,9,18,100,16696.34
21556,1200679051000300,6,17,80,7374.89
21557,1100560261000100,7,17,80,4286.94
21558,501196121000000,2,8,10,5249.78
21559,1100560261000200,7,17,80,3019.36
21560,1100579101000400,7,17,80,5728.41
21561,1701466241000000,11,17,50,562.58
21562,1100589061000300,7,18,130,54146.68
21563,1100589061000600,7,17,80,2977.2
21564,1100589071000100,7,18,130,9603.14
21565,1300689021000100,7,15,40,5812.01
21566,200058681000000,1,0,110,5374.74
21567,1100589081000100,7,16,40,37867.34
21568,1100589081000900,7,17,80,23778.06
21569,1100589001000100,7,17,80,90858.13
21570,1100589161000100,7,17,80,8257.76
21571,1100609141000100,7,17,80,25589.78
21572,1100609141000300,7,17,80,7506.82
21573,1300689031001000,7,17,80,4763.29
21574,1300699011000400,7,15,40,31062.64
21575,1300699191000200,7,15,40,32972.62
21576,1300719051000100,7,17,80,41317.91
21577,1300719051000200,7,18,171,8612.02
21578,1300729071000100,7,17,80,6820.91
21579,1300729071000200,7,18,172,10201.24
21580,1701456101000000,11,10,10,7907.3
21581,2101866021000700,10,18,130,6251.77
21582,1300729101000500,7,18,173,45403.22
21583,2301911391000000,10,18,172,8345.0
21584,1300729081000100,7,17,80,61628.78
21585,1300729091000100,7,17,80,6569.59
21586,800327141001200,5,18,130,3963.65
21587,1300729091000200,7,18,160,11154.51
21588,1601391771000000,9,11,10,9401.94
21589,1300729101000100,7,17,80,26508.61
21590,1300729101000200,7,17,80,12955.73
21591,1501209071000300,9,18,160,9185.12
21592,1400789061000400,8,17,80,1117.8
21593,1300729101000300,7,15,40,12196.08
21594,1300729101000400,7,17,80,3566.81
21595,1400779041000400,8,17,80,4322.53
21596,1300749111000100,7,17,80,35870.23
21597,1300749111000300,7,17,80,6403.49
21598,1300749121000200,7,17,80,8354.82
21599,1400779011000200,8,17,90,39527.11
21600,1400779041000100,8,15,21,10487.3
21601,1100541791000700,7,1,10,9616.86
21602,2000939131000300,12,8,10,21374.91
21603,2301910051000100,10,10,10,10264.13
21604,1400779041000200,8,17,80,36253.28
21605,1901646141000000,3,11,10,4058.03
21606,1400779111000100,8,17,80,6576.2
21607,1400789051000100,8,17,80,18887.66
21608,1400789051000200,8,15,40,21111.16
21609,1901696011000900,3,18,100,11385.29
21610,1400789061000100,8,17,80,12268.15
21611,1400789061000300,8,15,40,16831.35
21612,1400799071000200,8,17,80,56598.6
21613,1400799071000500,8,17,80,1921.81
21614,2301921381000600,10,10,10,6824.69
21615,1601439031000300,9,17,80,13224.09
21616,1400809301000100,8,18,173,33422.84
21617,1801576491000000,3,10,10,17477.77
21618,1501209011000100,9,17,80,28798.48
21619,1501209011000200,9,18,160,13132.41
21620,800277621000600,5,10,10,6754.94
21621,1501209071000100,9,17,80,14581.75
21622,1901688151000000,3,0,110,1856.24
21623,1501209071000200,9,17,80,4493.58
21624,2000929161000300,12,17,80,4541.04
21625,1601439031000200,9,15,40,15700.47
21626,1601309021000100,9,17,80,122303.85
21627,2101886451000000,10,10,10,12717.41
21628,2000859011000400,12,17,80,4578.88
21629,2101839121000400,10,17,80,4170.98
21630,1901646001000000,3,11,10,7102.6
21631,1501229011000100,9,17,80,67054.02
21632,1501229011000200,9,17,80,2590.23
21633,1601339041000200,9,17,80,93032.29
21634,501196131000000,2,8,10,13899.99
21635,1601409021000200,9,17,80,4377.54
21636,1501269011000100,9,17,80,31103.35
21637,1501269011000200,9,17,80,3426.75
21638,1601449021000200,9,17,80,3319.63
21639,1601319011000200,9,17,80,4147.08
21640,2101869031000100,10,17,80,15171.53
21641,1901670051000900,3,18,172,13623.58
21642,1601339041000100,9,17,80,60385.07
21643,2101809011000300,10,17,80,5196.33
21644,1601339041000700,9,17,80,16503.42
21645,1601439011000600,9,17,80,5912.18
21646,2201769011000200,11,17,80,3464.07
21647,1601439011000700,9,17,80,6096.88
21648,1601349011000100,9,17,80,69658.87
21649,1601349011000400,9,17,80,12422.61
21650,1601386221000000,9,10,10,2023.61
21651,2301959021000400,10,17,80,6072.08
21652,1601409021000100,9,17,80,62653.29
21653,1901676371002000,3,10,10,24367.58
21654,1601409031000100,9,17,80,58718.56
21655,1601409031000200,9,17,80,3750.01
21656,2301910031000000,10,10,10,7243.55
21657,1601439011000300,9,17,80,24242.07
21658,2301921381000400,10,10,10,6357.4
21659,1701466211000000,11,8,10,18122.44
21660,1601439011000400,9,17,80,54084.48
21661,1601449011000200,9,18,173,18520.83
21662,1601449011000300,9,17,80,13652.16
21663,2101809011000400,10,17,80,3888.89
21664,2101809021000200,10,17,80,50519.98
21665,2101809021000300,10,17,80,4205.66
21666,2301929031000100,10,15,40,13948.32
21667,2101819011000200,10,17,80,62275.59
21668,2101819011000300,10,17,80,9325.72
21669,2101839121000300,10,17,80,17502.29
21670,1501258031000000,9,0,110,17209.7
21671,2101869031000200,10,17,80,6655.13
21672,2101889051000300,10,17,80,11966.33
21673,2101879101000100,10,17,80,29454.98
21674,2101879101000500,10,17,80,4676.48
21675,1901676461000400,3,10,10,46949.11
21676,2101889051000100,10,17,80,5545.85
21677,2101889051000200,10,17,80,5774.5
21678,2301929031000200,10,17,80,51335.84
21679,2301929031000400,10,17,80,3595.94
21680,2301939011000100,10,17,80,15678.44
21681,2301939011000200,10,17,80,2510.51
21682,2301939021000100,10,17,80,27729.76
21683,1601386251000000,9,10,10,15679.25
21684,2301959031000100,10,17,80,29066.89
21685,2301959031000200,10,17,80,4039.99
21686,1701459011000100,11,17,80,29560.12
21687,1701459011000200,11,17,80,26877.78
21688,1701459011000300,11,17,80,12414.08
21689,1701459051000100,11,17,80,35763.62
21690,1701459051000200,11,17,80,20182.2
21691,1701459051000300,11,15,40,15463.11
21692,1701479081000100,11,17,80,13766.67
21693,1701479081000400,11,17,80,4813.16
21694,2000859231000200,12,17,80,2414.77
21695,2201759011000100,11,17,80,61523.35
21696,2201759011000200,11,17,80,5934.82
21697,2201759011000300,11,17,80,3436.46
21698,2000859211000200,12,18,160,8220.71
21699,2201769011000100,11,17,80,67438.82
21700,101050031000400,1,17,50,22304.86
21701,2000849031000300,12,15,40,8897.93
21702,2000849041000100,12,17,80,67513.66
21703,2000849041000300,12,17,80,6603.94
21704,2000859231000100,12,17,80,17144.44
21705,1200661241000200,6,17,50,12089.42
21706,2000869011000100,12,17,80,7079.04
21707,1501257341000000,9,10,10,11333.24
21708,2000869011000200,12,17,80,2161.84
21709,800376721000000,5,8,10,11470.09
21710,2000860011000000,12,15,40,18783.54
21711,2000919391000100,12,17,80,24297.83
21712,2000869251000200,12,10,10,22720.9
21713,2000869251000300,12,17,80,3332.75
21714,2000899291000400,12,17,80,4069.07
21715,1200669161000100,6,17,80,17763.32
21716,2000869001000000,12,17,80,42993.49
21717,2000919351000200,12,17,80,2910.17
21718,1501276211000000,9,10,10,39467.71
21719,2000969071000200,12,17,80,6924.62
21720,2000919391000200,12,17,80,2103.76
21721,2000869251000100,12,17,80,33922.21
21722,2000919351000100,12,17,80,21031.7
21723,2000929161000100,12,17,80,22963.12
21724,2000939131000400,12,17,80,5973.55
21725,2000969071000100,12,17,80,11737.15
21726,1000529071000200,6,10,70,7755.8
21727,1200666231000000,6,4,21,69584.17
21728,101016121000000,1,14,30,6219.09
21729,1000499351000100,6,15,40,26972.93
21730,1000499351000200,6,17,80,27953.91
21731,1200639151000300,6,18,100,8246.89
21732,1000499351000300,6,18,160,31440.23
21733,1000499351000400,6,18,100,12888.79
21734,101016111000000,1,14,30,4064.48
21735,1200669161000200,6,17,80,11248.15
21736,1200639151000100,6,17,80,9103.8
21737,1200639151000200,6,18,160,9918.04
21738,1200629141000100,6,17,80,12655.32
21739,1200629141000200,6,17,80,5362.31
21740,2000896091000100,12,10,10,11576.23
21741,1701471491000000,11,17,80,5766.4
21742,1200639011000100,6,17,80,26176.85
21743,1200639011000200,6,17,80,14537.41
21744,1300680061000000,7,18,100,20925.1
21745,800396291000700,5,18,121,9705.11
21746,900409101000200,4,18,100,31845.12
21747,1100599041000300,7,17,80,12659.23
21748,1400836341000000,8,18,140,5369.82
21749,900449031000200,4,17,80,16785.8
21750,1200649061000400,6,18,160,5033.98
21751,900449031000300,4,18,160,8876.28
21752,1100579101000100,7,17,80,5983.46
21753,1100599041000100,7,17,80,17637.45
21754,1601436061000200,9,11,10,10897.96
21755,1100580091000000,7,18,130,185175.22
21756,1100580081000100,7,15,40,135865.16
21757,1100580081000200,7,15,40,64798.15
21758,1400829021000200,8,15,40,8848.86
21759,1300689021000200,7,17,80,92035.11
21760,1100589071000200,7,17,80,23298.13
21761,600179021000400,2,17,80,5230.97
21762,1601309021000200,9,17,80,19830.9
21763,1300689021000400,7,15,40,57636.15
21764,1400836491000400,8,5,10,11008.37
21765,1300689021000500,7,17,80,4231.2
21766,1100589081000200,7,17,80,86145.54
21767,1100589061000200,7,17,80,23967.42
21768,1100579101000200,7,17,80,23610.99
21769,2301929011000100,10,17,80,17506.46
21770,600170011000100,2,17,50,104436.39
21771,600170011000200,2,18,130,90514.28
21772,1300699011000100,7,17,80,74947.36
21773,1501209021000100,9,15,40,6544.01
21774,1601339031000200,9,17,80,9715.07
21775,1300699011000200,7,18,160,101543.03
21776,1601386201000000,9,10,10,5935.42
21777,1400809301000200,8,17,50,22097.82
21778,1400809301000300,8,17,80,162473.2
21779,1400829021000100,8,17,80,12382.39
21780,2301929011000200,10,17,80,9039.72
21781,1601309021000400,9,15,40,58014.7
21782,1400796261000500,8,8,10,18781.79
21783,1501279011000100,9,17,80,26454.77
21784,1501279011000200,9,17,80,2210.03
21785,1601339031000100,9,17,80,25167.93
21786,1601299011000900,9,18,173,41032.22
21787,1601299011000400,9,17,80,49320.39
21788,1601299011000600,9,18,173,12738.57
21789,1601309021000700,9,17,80,5436.41
21790,1501209021000400,9,18,171,15589.82
21791,1601299021000200,9,18,173,13439.86
21792,1601309021000800,9,18,160,9405.68
21793,1601299021000100,9,17,80,66437.35
21794,1300699191000100,7,17,80,14569.26
21795,1601309021000300,9,17,80,62664.07
21796,1501236121000000,9,8,10,8178.32
21797,1501209021000200,9,17,80,58254.3
21798,2301959021000100,10,17,80,52177.34
21799,2000949101000100,12,17,80,7080.91
21800,1501209051000200,9,17,80,25184.14
21801,1501209051000300,9,17,80,7061.93
21802,1701469021000600,11,17,80,96776.52
21803,1701469021000200,11,17,80,157714.98
21804,2101809011000500,10,17,80,8351.47
21805,2101809011000200,10,17,80,69118.21
21806,1701469021000400,11,17,80,197445.61
21807,1701469021000500,11,17,80,65896.28
21808,1701469021000700,11,17,80,3383.03
21809,1701479011000200,11,17,80,52398.33
21810,1701469021000800,11,15,40,94317.07
21811,1701479021000100,11,17,80,18565.56
21812,1701479021000500,11,17,80,22826.29
21813,900479161000500,4,17,80,38632.01
21814,2101879091000100,10,17,80,14630.16
21815,1701479011000300,11,17,80,100483.05
21816,2101809031000100,10,17,80,18316.08
21817,2101809031000200,10,18,100,33979.07
21818,2101809041000100,10,17,80,38785.24
21819,2101809041000200,10,18,173,45225.4
21820,2101839051000100,10,17,80,27934.41
21821,2101839051000200,10,17,80,13275.86
21822,2101839111000300,10,17,80,20404.35
21823,900489131000300,4,18,160,7607.01
21824,1801556021000200,3,8,21,6764.82
21825,2000949101000300,12,17,80,4945.21
21826,2101879091000200,10,17,80,12759.59
21827,2101879091000300,10,17,80,11394.04
21828,2000916001000000,12,18,100,1013.22
21829,900409101000300,4,18,160,13940.22
21830,2301949041000200,10,17,80,2035.37
21831,2301949041000100,10,17,80,17490.75
21832,2101879081000100,10,17,80,76089.08
21833,2101879081000200,10,17,80,41774.76
21834,2301919021000200,10,17,80,9468.86
21835,2101889011000600,10,17,80,68721.56
21836,1601320851000000,9,10,10,7893.34
21837,2301959021000300,10,17,80,28588.05
21838,1901609021000500,3,17,80,54583.75
21839,1601320821000000,9,10,10,51558.83
21840,2101889011000800,10,18,173,423378.8
21841,2301919021000100,10,17,80,26489.79
21842,1701456121000000,11,10,10,10580.54
21843,2301949031000100,10,17,80,7744.74
21844,2301949031000200,10,17,80,905.79
21845,1400806361000200,8,8,21,31445.1
21846,1901619061000100,3,17,80,12226.99
21847,1901619061000300,3,17,80,3131.92
21848,1901619051000100,3,17,80,30369.13
21849,401069041000100,3,18,130,51176.09
21850,1601320901000000,9,10,10,5957.32
21851,900489131000400,4,15,40,19906.59
21852,1901619051000200,3,17,80,35924.89
21853,1901609031000500,3,17,80,10896.97
21854,401079031000400,3,17,80,4102.3
21855,1901609031000700,3,17,80,19397.73
21856,1901609021000200,3,17,80,245110.81
21857,401069041000300,3,17,80,12601.64
21858,401079031000300,3,17,80,7840.47
21859,401086101000300,3,15,40,35723.9
21860,1400779031000200,8,17,80,15680.56
21861,1400779031000300,8,17,80,3372.12
21862,401089011000300,3,17,80,38667.13
21863,401129021000200,3,17,80,2971.67
21864,501159011000200,2,17,80,28216.14
21865,501159011000500,2,17,80,42092.16
21866,501159011000600,2,17,80,3325.4
21867,1601386231000000,9,10,10,2576.82
21868,501169021000500,2,17,80,59856.91
21869,501169021000600,2,17,80,7308.35
21870,700209031000700,4,18,100,10134.98
21871,1400779011000100,8,17,80,47490.85
21872,1400779011000300,8,17,90,13011.55
21873,700209031000900,4,15,40,13914.14
21874,900479161000100,4,17,80,49010.97
21875,900489131000500,4,17,80,24256.87
21876,900489131000200,4,17,80,101311.6
21877,2000869021000200,12,17,80,2655.5
21878,900479161000200,4,17,80,84083.0
21879,900409091000200,4,18,160,13220.72
21880,1501271391000000,9,10,10,24623.47
21881,900479161000300,4,18,160,54852.77
21882,900479161000400,4,18,173,57285.96
21883,700259191000100,4,17,80,41489.69
21884,700259191000200,4,17,80,3353.95
21885,700249091000200,4,17,80,12710.33
21886,700249091000300,4,17,80,8115.3
21887,2000889441000200,12,17,80,1205.27
21888,2000859021000200,12,17,80,9378.73
21889,700249111000100,4,17,80,26003.52
21890,1300729081000400,7,17,80,2100.64
21891,700249111000200,4,18,160,60267.18
